ticker,vcp_score,ml_score,momentum_score,trend_score,volume_score,company_name,fundamental_score,sector,industry,earnings_quality_score,growth_acceleration_score,relative_strength_score,financial_health_score,catalyst_timing_score,current_price,market_cap,rs_line_score,rs_line_percentile,rs_line_at_new_high,rs_line_trend,eps_growth_yoy,eps_accelerating,eps_accel_quarters,rev_growth_yoy,rev_accelerating,rev_accel_quarters,short_percent_float,short_ratio,short_squeeze_potential,fifty_two_week_high,proximity_to_52w_high,trend_template_score,trend_template_pass,health_details,earnings_details,target_price_analyst,target_price_analyst_high,target_price_analyst_low,analyst_count,analyst_recommendation,analyst_upside_pct,target_price_dcf,target_price_dcf_upside_pct,target_price_pe,target_price_pe_upside_pct,sentiment,put_call_ratio,flow_score,unusual_calls,unusual_puts,insiders_score,institutional_score,num_whales,top_whales,super_score_ultimate,vcp_contribution,ml_contribution,fundamental_contribution,score_timestamp,data_as_of_date,market_regime,market_recommendation,ma_filter_pass,ma_filter_score,ma_filter_reason,ad_signal,ad_score,ad_reason,float_category,shares_outstanding_millions,filter_penalty,super_score_before_filters,rs_line_score_fund,rs_line_at_new_high_fund,rs_line_trend_fund,rs_line_percentile_fund,rs_line_bonus,eps_accelerating_fund2,eps_accel_quarters_fund2,rev_accelerating_fund2,rev_accel_quarters_fund2,canslim_a_bonus,industry_group_rank,industry_group_total,industry_group_percentile,industry_group_label,industry_group_rs,industry_bonus,short_bonus,proximity_bonus,trend_bonus,options_bonus,institutional_bonus,insider_bonus,profitability_penalty,negative_roe,filters_passed,value_score,sector_bonus,mr_bonus,tier,quality,validation_status,validation_score,validation_reason,price_vs_ath,recent_news_sentiment,analyst_consensus,valuation_concern
DGICA,0.0,50.0,4.5200000000000005,,,"Donegal Group, Inc.",45.2,Financial Services,Insurance - Property & Casualty,50.0,30.0,36.0,60.0,65.0,17.44,639028800.0,15.0,3.7,False,down,,,0.0,-1.6,False,0.0,3.4,5.1,False,21.12,-17.4,3.0,False,"{'roe_pct': 13.4, 'debt_to_equity': 0.05, 'current_ratio': 0.48, 'operating_margin_pct': 8.9}",{'profit_margin_pct': 8.1},20.75,22.0,19.5,2.0,buy,19.0,,,24.4,39.9,,,,,,100.0,0.0,0.0,,5.0,0.0,15.0,13.6,2026-02-26 07:45:41,2026-02-26,CORRECTION,AVOID,False,0,Error: Too Many Requests. Rate limited. Try after a while.,ACCUMULATION,65,"Moderate accumulation (1.1x ratio, 51% up volume)",LOW_FLOAT,17.5,35.0,28.6,15.0,False,down,3.7,0.0,,0.0,False,0.0,0.0,35,55.0,38.2,Bajo 50%,22.2,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,False,1/3,33.08,0.0,0.0,⚪ WEAK,🔴 Weak,,,,,,,
NAD,0.0,50.0,27.89,,,Nuveen Quality Municipal Income,53.9,Financial Services,Asset Management,60.0,50.0,39.6,70.0,50.0,12.23,2854538752.0,15.0,22.8,False,up,,,0.0,,,0.0,0.4,1.3,False,12.28,-0.4,6.0,False,"{'roe_pct': 2.2, 'debt_to_equity': 0.71, 'current_ratio': 4.35, 'operating_margin_pct': 85.9}",{'profit_margin_pct': 28.5},,,,,none,,14.14,15.6,8.4,-31.3,,,,,,70.0,0.0,0.0,,25.2,0.0,15.0,16.2,2026-02-26 07:45:41,2026-02-26,CORRECTION,AVOID,True,83,Passes Minervini Template (5/6 criteria),ACCUMULATION,60,"Moderate accumulation (1.2x ratio, 50% up volume)",MEGA_FLOAT,233.4,18.0,31.2,15.0,False,up,22.8,2.0,,0.0,,0.0,0.0,33,55.0,41.8,Bajo 50%,25.0,0.0,0.0,5.0,5.0,0.0,0.0,5.0,5.0,False,2/3,32.776,0.0,0.0,⚪ WEAK,🔴 Weak,,,,,,,
NZF,0.0,50.0,27.88,,,Nuveen Municipal Credit Income ,53.8,Financial Services,Asset Management,60.0,50.0,50.3,55.0,50.0,13.0,2518477824.0,35.0,30.1,False,up,,,0.0,,,0.0,0.0,0.0,False,13.02,-0.2,6.0,False,"{'roe_pct': 2.3, 'debt_to_equity': 0.68, 'current_ratio': 0.31, 'operating_margin_pct': 86.9}",{'profit_margin_pct': 28.0},,,,,none,,10.71,-17.6,9.0,-30.8,,,,,,100.0,0.0,0.0,,28.1,0.0,15.0,16.1,2026-02-26 07:45:41,2026-02-26,CORRECTION,AVOID,True,83,Passes Minervini Template (5/6 criteria),ACCUMULATION,60,"Moderate accumulation (1.1x ratio, 48% up volume)",HIGH_FLOAT,193.7,15.0,31.1,35.0,False,up,30.1,2.0,,0.0,,0.0,0.0,33,55.0,41.8,Bajo 50%,25.0,0.0,0.0,5.0,5.0,0.0,0.0,5.0,5.0,False,2/3,32.742,0.0,0.0,⚪ WEAK,🔴 Weak,,,,,,,
DOMH,0.0,50.0,0.0,,,Dominari Holdings Inc.,58.8,Financial Services,Capital Markets,60.0,80.0,15.0,85.0,50.0,3.31,53696260.0,15.0,0.0,False,down,,,0.0,674.5,False,0.0,4.9,2.8,False,9.75,-66.1,1.0,False,"{'roe_pct': 90.4, 'debt_to_equity': 0.01, 'current_ratio': 4.74, 'operating_margin_pct': -3.1}",{'profit_margin_pct': 110.9},,,,,none,,,,80.5,2332.0,,,,,,100.0,0.0,0.0,,0.0,0.0,15.0,17.6,2026-02-26 07:45:41,2026-02-26,CORRECTION,AVOID,False,0,Error: Too Many Requests. Rate limited. Try after a while.,ACCUMULATION,60,"Moderate accumulation (1.1x ratio, 48% up volume)",MICRO_FLOAT,8.7,35.0,32.6,15.0,False,down,0.0,0.0,,0.0,False,0.0,0.0,41,55.0,27.3,Bajo 50%,15.3,0.0,0.0,-5.0,-5.0,0.0,0.0,5.0,15.0,False,1/3,32.742,0.0,0.0,⚪ WEAK,🔴 Weak,,,,,,,
NMZ,0.0,50.0,21.740000000000002,,,Nuveen Municipal High Income Op,52.4,Financial Services,Asset Management,60.0,50.0,39.6,60.0,50.0,10.66,1252551040.0,15.0,18.8,False,up,,,0.0,,,0.0,0.6,1.4,False,11.34,-6.0,6.0,False,"{'roe_pct': 2.1, 'debt_to_equity': 0.36, 'current_ratio': 0.11, 'operating_margin_pct': 88.3}",{'profit_margin_pct': 23.6},,,,,none,,5.41,-49.2,2.1,-80.3,,,,,,90.0,0.0,0.0,,25.7,0.0,15.0,15.7,2026-02-26 07:45:41,2026-02-26,CORRECTION,AVOID,True,83,Passes Minervini Template (5/6 criteria),ACCUMULATION,60,"Moderate accumulation (1.2x ratio, 51% up volume)",HIGH_FLOAT,117.5,15.0,30.7,15.0,False,up,18.8,2.0,,0.0,,0.0,0.0,33,55.0,41.8,Bajo 50%,25.0,0.0,0.0,3.0,5.0,0.0,0.0,5.0,5.0,False,2/3,32.266,0.0,0.0,⚪ WEAK,🔴 Weak,,,,,,,
GSHD,0.0,50.0,0.0,,,"Goosehead Insurance, Inc.",43.0,Financial Services,Insurance Brokers,50.0,30.0,15.0,70.0,70.0,50.06,1880156928.0,15.0,5.5,False,down,,,0.0,-3.7,False,0.0,10.5,9.9,True,127.99,-60.9,0.0,False,"{'current_ratio': 1.6, 'operating_margin_pct': 29.3}",{'profit_margin_pct': 7.6},76.73,125.0,43.0,11.0,buy,53.3,33.86,-32.4,10.4,-79.2,,,,,,100.0,0.0,0.0,,5.0,0.0,15.0,12.9,2026-02-26 07:45:41,2026-02-26,CORRECTION,AVOID,False,0,Error: Too Many Requests. Rate limited. Try after a while.,NEUTRAL,55,"No clear pattern (0.9x ratio, 46% up volume)",LOW_FLOAT,22.7,35.0,27.9,15.0,False,down,5.5,0.0,,0.0,False,0.0,0.0,49,55.0,12.7,Bottom 25%,9.3,-3.0,3.0,-5.0,-5.0,0.0,0.0,5.0,0.0,False,0/3,32.2,0.0,0.0,⚪ WEAK,🔴 Weak,,,,,,,
BSBK,0.0,50.0,14.95,,,Bogota Financial Corp.,59.5,Financial Services,Banks - Regional,55.0,90.0,36.0,55.0,50.0,8.45,109585496.0,15.0,17.0,False,up,,,0.0,44.5,True,1.0,0.3,7.5,False,9.5,-11.1,4.0,False,"{'roe_pct': 1.5, 'operating_margin_pct': 17.0}",{'profit_margin_pct': 12.0},,,,,none,,,,1.7,-79.9,,,,,,90.0,0.0,0.0,,12.0,0.0,15.0,17.8,2026-02-26 07:45:41,2026-02-26,CORRECTION,AVOID,False,0,Error: Too Many Requests. Rate limited. Try after a while.,ACCUMULATION,70,"Moderate accumulation (1.6x ratio, 48% up volume)",MICRO_FLOAT,3.7,35.0,32.8,15.0,False,up,17.0,2.0,,0.0,True,1.0,2.0,6,55.0,90.9,Top 10%,64.3,5.0,0.0,3.0,0.0,0.0,0.0,5.0,5.0,False,1/3,32.129999999999995,0.0,0.0,⚪ WEAK,🔴 Weak,,,,,,,
OWL,0.0,50.0,0.0,,,Blue Owl Capital Inc.,53.8,Financial Services,Asset Management,50.0,70.0,15.0,75.0,70.0,10.73,16773277696.0,15.0,1.5,False,down,,,0.0,15.3,True,1.0,13.1,6.6,True,22.25,-51.8,0.0,False,"{'roe_pct': 5.2, 'debt_to_equity': 0.64, 'current_ratio': 1.79, 'operating_margin_pct': 56.1}",{'profit_margin_pct': 2.7},17.13,26.0,10.0,15.0,buy,59.7,86.34,704.7,2.4,-77.6,,,,,,100.0,0.0,0.0,,0.0,0.0,15.0,16.1,2026-02-26 07:45:41,2026-02-26,CORRECTION,AVOID,False,0,Price below 150/200 MA - weak trend,DISTRIBUTION,30,"Moderate distribution (0.5x ratio, 33% up volume)",MEGA_FLOAT,631.2,53.0,31.1,15.0,False,down,1.5,0.0,,0.0,True,1.0,2.0,33,55.0,41.8,Bajo 50%,25.0,0.0,3.0,-5.0,-5.0,0.0,0.0,5.0,5.0,False,0/3,31.519999999999996,0.0,0.0,⚪ WEAK,🔴 Weak,,,,,,,
ALLY,0.0,50.0,8.0,,,ALLY,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,,0.0,,,,,,,,{},{},,,,,,,,,,,BULLISH,0.04,80.0,3.0,1.0,100.0,61.1368,6.0,"Berkshire Hathaway (Warren Buffett), Berkshire Hathaway (Warren Buffett), Berkshire Hathaway (Warren Buffett)",18.0,0.0,15.0,0.0,2026-02-26 07:45:41,2026-02-26,CORRECTION,AVOID,False,0,Error: Too Many Requests. Rate limited. Try after a while.,NEUTRAL,40,"No clear pattern (0.9x ratio, 46% up volume)",MEGA_FLOAT,276.8,43.0,15.0,,,,,0.0,,0.0,,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,5.0,8.0,5.0,0.0,False,0/3,31.45,0.0,0.0,⚪ WEAK,🔴 Weak,,,,,,,
MBBC,0.0,50.0,36.51,,,"Marathon Bancorp, Inc.",65.1,Financial Services,Banks - Regional,50.0,80.0,80.3,60.0,50.0,13.29,39054272.0,80.0,87.0,False,up,,,0.0,34.7,False,0.0,0.2,1.9,False,13.75,-3.3,8.0,True,"{'roe_pct': 1.9, 'operating_margin_pct': 26.6}",{'profit_margin_pct': 9.6},,,,,none,,,,8.7,-34.5,,,,,,70.0,0.0,0.0,,44.5,0.0,15.0,19.5,2026-02-26 07:45:41,2026-02-26,CORRECTION,AVOID,True,100,Passes Minervini Template (6/6 criteria),ACCUMULATION,60,"Moderate accumulation (1.1x ratio, 51% up volume)",MICRO_FLOAT,2.4,15.0,34.5,80.0,False,up,87.0,5.0,,0.0,False,0.0,0.0,6,55.0,90.9,Top 10%,64.3,5.0,0.0,5.0,10.0,0.0,0.0,5.0,5.0,False,2/3,30.633999999999993,0.0,0.0,⚪ WEAK,🔴 Weak,AVOID,20.0,Near ATH (-4.1% from high) - poor entry point | Elevated P/E (45.5) - watch valuation,-4.1,NEUTRAL,NONE,True
STKL,0.0,50.0,18.64,,,"SunOpta, Inc.",51.4,Consumer Defensive,Beverages - Non-Alcoholic,50.0,60.0,63.0,25.0,50.0,6.44,766708416.0,60.0,57.6,False,up,,,0.0,6.1,True,1.0,3.9,3.6,False,7.46,-13.7,5.0,False,"{'roe_pct': 3.0, 'debt_to_equity': 2.2, 'current_ratio': 0.98, 'operating_margin_pct': 5.8}",{'profit_margin_pct': 0.2},7.4,8.0,6.5,5.0,none,14.9,11.92,85.1,0.4,-93.8,,,,,,70.0,0.0,0.0,,10.0,0.0,15.0,15.4,2026-02-26 07:45:41,2026-02-26,CORRECTION,AVOID,False,66,150 MA below 200 MA - not in Stage 2,STRONG_ACCUMULATION,95,"Strong institutional buying (4.0x ratio, 75% up volume)",HIGH_FLOAT,78.2,35.0,30.4,60.0,False,up,57.6,2.0,,0.0,True,1.0,2.0,,55.0,,Sin datos suficientes,57.6,0.0,0.0,3.0,3.0,0.0,0.0,5.0,5.0,False,1/3,30.560000000000002,0.0,0.0,⚪ WEAK,🔴 Weak,,,,,,,
FATN,0.0,50.0,0.0,,,"FatPipe, Inc.",51.2,Technology,Software - Infrastructure,50.0,60.0,15.0,75.0,70.0,1.57,21861416.0,15.0,0.0,False,down,,,0.0,7.7,True,1.0,0.5,0.7,False,23.27,-93.3,0.0,False,"{'roe_pct': 3.4, 'debt_to_equity': 0.27, 'current_ratio': 2.71, 'operating_margin_pct': 9.8}",{'profit_margin_pct': 4.1},5.0,5.0,5.0,1.0,strong_buy,218.5,4.4,180.3,1.5,-4.5,,,,,,90.0,0.0,0.0,,0.0,0.0,15.0,15.4,2026-02-26 07:45:41,2026-02-26,CORRECTION,AVOID,False,0,Error: Too Many Requests. Rate limited. Try after a while.,STRONG_ACCUMULATION,95,"Strong institutional buying (35.1x ratio, 97% up volume)",MICRO_FLOAT,6.2,35.0,30.4,15.0,False,down,0.0,0.0,,0.0,True,1.0,2.0,47,55.0,16.4,Bottom 25%,10.5,-3.0,0.0,-5.0,-5.0,0.0,0.0,5.0,5.0,False,1/3,30.480000000000004,0.0,0.0,⚪ WEAK,🔴 Weak,,,,,,,
SATL,0.0,50.0,0.0,,,Satellogic Inc.,55.9,Industrials,Aerospace & Defense,50.0,60.0,53.0,55.0,70.0,3.23,461459552.0,35.0,42.6,False,up,,,0.0,12.7,False,0.0,16.3,0.9,True,5.93,-45.5,3.0,False,"{'current_ratio': 1.08, 'operating_margin_pct': -222.5}",{},5.83,7.0,5.0,3.0,strong_buy,80.6,,,,,,,,,,70.0,0.0,0.0,,0.0,0.0,15.0,16.8,2026-02-26 07:45:41,2026-02-26,CORRECTION,AVOID,False,33,150 MA below 200 MA - not in Stage 2,ACCUMULATION,60,"Moderate accumulation (1.0x ratio, 50% up volume)",HIGH_FLOAT,79.4,35.0,31.8,35.0,False,up,42.6,2.0,,0.0,False,0.0,0.0,43,55.0,23.6,Bottom 25%,14.8,-3.0,3.0,-5.0,0.0,0.0,0.0,5.0,15.0,False,1/3,30.36,8.0,0.0,⚪ WEAK,🔴 Weak,,,,,,,
HLXC,0.0,50.0,20.16,,,Helix Acquisition Corp. III,51.6,,,50.0,50.0,58.0,50.0,50.0,10.29,221209280.0,70.0,73.4,True,flat,,,0.0,,,0.0,,,False,10.355,-0.6,,,{},{},,,,,none,,,,,,,,,,,90.0,0.0,0.0,,17.0,0.0,15.0,15.5,2026-02-26 07:45:41,2026-02-26,CORRECTION,AVOID,False,0,Error: Too Many Requests. Rate limited. Try after a while.,UNKNOWN,50,Insufficient data,LOW_FLOAT,17.7,35.0,30.5,70.0,True,flat,73.4,7.0,,0.0,,0.0,0.0,,,,,,0.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0,False,0/3,30.294,0.0,0.0,⚪ WEAK,🔴 Weak,,,,,,,
ICCC,0.0,50.0,21.61,,,ImmuCell Corporation,51.1,Healthcare,Biotechnology,50.0,40.0,56.6,65.0,50.0,6.56,59340784.0,35.0,44.1,False,up,,,0.0,-29.0,True,1.0,0.2,0.5,False,7.6,-13.7,6.0,False,"{'roe_pct': 8.3, 'debt_to_equity': 0.46, 'current_ratio': 4.21, 'operating_margin_pct': 0.4}",{'profit_margin_pct': 8.4},,,,,none,,0.14,-97.9,2.8,-57.3,,,,,,100.0,0.0,0.0,,12.0,0.0,15.0,15.3,2026-02-26 07:45:41,2026-02-26,CORRECTION,AVOID,False,0,Error: Too Many Requests. Rate limited. Try after a while.,ACCUMULATION,65,"Moderate accumulation (1.4x ratio, 58% up volume)",MICRO_FLOAT,6.0,35.0,30.3,35.0,False,up,44.1,2.0,,0.0,True,1.0,2.0,17,55.0,70.9,Medio,39.0,0.0,0.0,3.0,5.0,0.0,0.0,5.0,5.0,False,1/3,30.124,5.0,0.0,⚪ WEAK,🔴 Weak,,,,,,,
MNR,0.0,50.0,5.760000000000001,,,Mach Natural Resources LP,57.6,Energy,Oil & Gas E&P,55.0,60.0,50.3,60.0,70.0,13.34,2246760448.0,35.0,37.8,False,up,,,0.0,16.0,False,0.0,2.0,4.7,False,15.988,-16.6,4.0,False,"{'roe_pct': 6.7, 'debt_to_equity': 0.59, 'current_ratio': 1.0, 'operating_margin_pct': -8.1}",{'profit_margin_pct': 11.1},19.0,20.0,17.0,5.0,strong_buy,42.4,,,9.4,-29.5,,,,,,100.0,0.0,0.0,,0.0,0.0,15.0,17.3,2026-02-26 07:45:41,2026-02-26,CORRECTION,AVOID,False,50,150 MA below 200 MA - not in Stage 2,DISTRIBUTION,35,"Moderate distribution (0.8x ratio, 43% up volume)",HIGH_FLOAT,60.2,50.0,32.3,35.0,False,up,37.8,2.0,,0.0,False,0.0,0.0,23,55.0,60.0,Medio,30.9,0.0,0.0,0.0,0.0,0.0,0.0,5.0,20.0,False,0/3,30.040000000000006,8.0,0.0,⚪ WEAK,🔴 Weak,,,,,,,
RHEP,0.0,50.0,0.0,,,"Regional Health Properties, Inc",55.8,Healthcare,Medical Care Facilities,50.0,100.0,24.0,40.0,50.0,1.39,5454079.0,15.0,6.8,False,down,,,0.0,167.5,True,2.0,9.4,0.1,True,3.45,-59.7,2.0,False,"{'roe_pct': 26.6, 'debt_to_equity': 16.29, 'current_ratio': 0.81, 'operating_margin_pct': -4.0}",{'profit_margin_pct': 0.3},,,,,none,,,,,,,,,,,100.0,0.0,0.0,,0.0,0.0,15.0,16.7,2026-02-26 07:45:41,2026-02-26,CORRECTION,AVOID,False,0,Price below 150/200 MA - weak trend,STRONG_DISTRIBUTION,20,"Strong selling pressure (0.5x ratio, 25% up volume)",MICRO_FLOAT,2.8,55.0,31.7,15.0,False,down,6.8,0.0,,0.0,True,2.0,2.0,12,55.0,80.0,Top 25%,49.5,3.0,3.0,-5.0,-5.0,0.0,0.0,5.0,15.0,False,0/3,30.021999999999995,5.0,0.0,⚪ WEAK,🔴 Weak,,,,,,,
